MÃ,TÊN CÔNG TY,NGÀNH,NĂM,ROA,ROE,LỢI NHUẬN BIÊN,NỢ / VỐN CHỦ SỞ HỮU,NỢ / TỔNG TÀI SẢN,EBIT/TỔNG TÀI SẢN,CURRENT RATIO,CASH RATIO,EQUITY / TỔNG TÀI SẢN,TỶ LỆ VỐN CHỦ SỞ HỮU,VÒNG QUAY TỔNG TÀI SẢN,VÒNG QUAY PHẢI THU,KHẢ NĂNG THANH TOÁN LÃI VAY,DÒNG TIỀN / DOANH THU,TĂNG TRƯỞNG LNST,TĂNG TRƯỞNG DOANH THU,TĂNG TRƯỞNG TÀI SẢN,cluster_kmeans,Credit_Rating,financial_health
KSF,Tập đoàn Real Tech,Bất động sản,2022,0.049183802,0.091649682,0.562291079,0.863411892,0.463349996,0.066474444,2.909148393,0.03173974,0.536650004,0.536650004,0.096229317,0.158938565,16.9008068,2.341834584,0.491635746,-0.023276952,0.225943714,4,BBB,Trung bình
KSF,Tập đoàn Sunshine,Bất động sản,2023,0.011189245,0.028046894,0.531463132,1.506593915,0.601052251,0.017330273,1.801269181,0.023654632,0.398947749,0.398947749,0.030397096,0.060173304,5.714839554,2.018327593,-0.670592051,-0.542616949,0.447956062,4,BBB,Trung bình
KSF,Tập đoàn Sunshine,Bất động sản,2024,0.037700895,0.1127122,0.500439625,1.989642565,0.665511854,0.054335443,1.108294927,0.032315625,0.334488146,0.334488146,0.119909875,0.265065602,7.846535495,1.773933054,2.803565849,3.453105008,0.128859974,4,BBB,Trung bình
KSQ,CNC Capital Việt Nam,Tài nguyên Cơ bản,2021,0.010331024,0.011649455,0.01264328,0.127618593,0.113175318,0.008878957,4.0756483,0.01731578,0.886824682,0.886824682,0.09575285,0.095974949,2.799362065,-7.212681547,-0.439942865,-0.093448271,0.125948404,2,AA,Khá
KSQ,CNC Capital Việt Nam,Tài nguyên Cơ bản,2022,-0.083585052,-0.146909135,0.007147291,0.238544039,0.192600369,-0.001085208,4.0756483,0.004750228,0.807399631,0.807399631,0.175527202,0.175745866,-0.098421038,0.031438644,-17.23064721,0.632754634,-0.109306659,2,AA,Khá
KSQ,CNC Capital Việt Nam,Xây dựng và Vật liệu,2023,0.025161464,0.029477099,0.01603625,0.171517674,0.146406391,0.036580516,0.333891007,0.006866146,0.853593609,0.853593609,0.01058097,0.223241725,3.283398665,43.21274673,-1.130264194,-0.941248193,-0.025369126,4,BBB,Trung bình
KSV,Khoáng sản TKV,Tài nguyên Cơ bản,2021,0.094829161,0.310506734,0.250408247,2.444350004,0.709669459,0.13126781,0.974422868,0.038823237,0.290330541,0.290330541,0.698816265,18.97065958,7.720474759,0.149931504,4.298869224,0.296633593,0.334137256,0,A,Trung bình
KSV,Khoáng sản TKV,Tài nguyên Cơ bản,2022,0.018892454,0.065130079,0.091710577,2.447412298,0.709927356,0.054790337,0.91509982,0.076048612,0.290072644,0.290072644,1.145432864,15.74161033,1.956787165,0.073786608,-0.813662871,0.533061453,-0.064695704,1,B,Yếu
KSV,Khoáng sản TKV,Tài nguyên Cơ bản,2023,0.017106105,0.054781337,0.094262055,2.20244355,0.687738446,0.064882419,0.898188892,0.06799228,0.312261554,0.312261554,1.273504679,18.00530317,1.799319823,0.059953995,-0.208146146,-0.027671142,-0.125454781,1,B,Yếu
KSV,Khoáng sản TKV,Tài nguyên Cơ bản,2024,0.122570744,0.29647938,0.190506648,1.418842956,0.586579196,0.187406567,1.046186954,0.095051824,0.413420804,0.413420804,1.387346943,11.86369934,7.393635501,0.079480864,6.316551077,0.112385373,0.021105777,0,A,Trung bình
KTS,Đường Kon Tum,Thực phẩm và đồ uống,2021,0.011642602,0.02957707,0.107209871,1.540417537,0.60636392,0.060417012,1.003015838,0.06749365,0.39363608,0.39363608,0.507924868,1.495901144,1.488628198,0.064919834,0.527875386,0.093020815,0.005791939,1,B,Yếu
KTS,Đường Kon Tum,Thực phẩm và đồ uống,2022,0.020186742,0.0540351,0.143723954,1.67676186,0.626414283,0.082633645,1.039808064,0.148862898,0.373585717,0.373585717,0.572727839,1.68293775,1.494396799,0.076972548,0.910120794,0.242205579,0.101652585,4,BBB,Trung bình
KTS,Đường Kon Tum,Thực phẩm và đồ uống,2023,0.069808252,0.17970879,0.13128265,1.574320154,0.611547927,0.118174923,1.113786644,0.255335142,0.388452073,0.388452073,1.007877959,2.671209063,2.67806875,0.038633132,2.879096077,0.974011385,0.121734298,4,BBB,Trung bình
KTS,Đường Kon Tum,Thực phẩm và đồ uống,2024,0.092301324,0.205759659,0.219286795,1.229216765,0.551411951,0.118206583,1.223624907,0.243707703,0.448588049,0.448588049,0.694708911,2.247600391,5.78606696,0.102042177,0.416989026,-0.261313365,0.071680477,4,BBB,Trung bình
KTT,Tập đoàn Đầu tư KTT,Xây dựng và Vật liệu,2021,0.007468579,0.063265497,0.016712592,3.870466216,0.881948617,0.023894609,1.076139258,0.04036502,0.118051383,0.118051383,1.442476601,2.338479758,1.574892506,-0.123974228,1.224679287,3.789974164,1.893255208,5,BB,Yếu
KTT,Tập đoàn Đầu tư KTT,Xây dựng và Vật liệu,2022,-0.018934433,-0.146909135,0.01603285,3.870466216,0.926891342,0.033284782,1.036592888,0.003691098,0.073108658,0.073108658,2.233248391,2.610456937,0.671376332,-0.254190819,-4.251578094,0.985674864,0.28256648,1,B,Yếu
L10,LILAMA 10,Hàng & Dịch vụ Công nghiệp,2021,0.01161271,0.058373951,0.03126528,3.870466216,0.801063488,0.015136291,1.430579018,0.533961272,0.198936512,0.198936512,0.84926118,3.143452666,2.221006743,0.214650558,-0.189297626,-0.107371625,0.211555085,1,B,Yếu
L10,LILAMA 10,Hàng & Dịch vụ Công nghiệp,2022,0.01612683,0.066003771,0.036553989,3.092792676,0.755668054,0.024217883,1.555522435,0.559064138,0.244331946,0.244331946,0.991758815,2.550295008,3.702917345,-0.109846894,0.149274544,-0.033563847,-0.172423077,1,B,Yếu
L10,LILAMA 10,Hàng & Dịch vụ Công nghiệp,2023,0.020444704,0.096479909,0.04017127,3.719066063,0.788093664,0.028455337,1.858616986,0.810398661,0.211906336,0.211906336,0.827064434,3.276343087,4.344041742,0.256004294,0.53812036,0.011793244,0.213272904,1,B,Yếu
L10,LILAMA 10,Hàng & Dịch vụ Công nghiệp,2024,0.019980586,0.097488481,0.04778233,3.870466216,0.795046694,0.0288702,1.459387953,0.396368168,0.204953306,0.204953306,0.777931025,2.571442057,4.500975463,-0.198063343,0.063893843,0.023935589,0.08860642,1,B,Yếu
L14,Licogi 14,Xây dựng và Vật liệu,2021,0.16595773,0.310506734,0.449399021,0.543834052,0.352261988,0.198349219,2.732485979,0.211049293,0.647738012,0.647738012,0.143348728,1.162555195,67.42014298,-1.107605699,9.595835882,0.42722028,1.274659565,3,AAA,Tốt
L14,Licogi 14,Xây dựng và Vật liệu,2022,0.033499681,0.046980937,0.562291079,0.402429379,0.286951617,0.056895323,2.968735411,0.824306677,0.713048383,0.713048383,0.306021008,3.220347554,23.12768843,-0.383558688,-0.948947952,0.040707984,-0.512503517,2,AA,Khá
L14,Licogi 14,Xây dựng và Vật liệu,2023,0.036366899,0.056536881,0.130253747,0.554624763,0.356757963,0.049947296,2.402661559,0.578011307,0.643242037,0.643242037,0.202105223,1.248895181,13.84183685,-0.12193455,0.275514036,-0.224028184,0.174950722,2,AA,Khá
L14,Licogi 14,Xây dựng và Vật liệu,2024,0.027554918,0.040305026,0.426116268,0.462716261,0.316340409,0.038926461,2.644841782,0.525477361,0.683659591,0.683659591,0.218338376,1.606662983,8.273510716,-0.083925795,-0.291218596,0.010583023,-0.064552411,2,AA,Khá
L18,LICOGI - 18,Xây dựng và Vật liệu,2021,0.015271209,0.081459554,0.053949188,3.870466216,0.81253017,0.019951748,1.348356247,0.024145397,0.18746983,0.18746983,0.908280809,2.088442415,2.435164531,-0.181643667,1.09298361,0.43476873,0.194443703,1,B,Yếu
L18,LICOGI - 18,Xây dựng và Vật liệu,2022,0.012406319,0.071127487,0.059625713,3.870466216,0.825576306,0.018888749,1.460556756,0.096887968,0.174423694,0.174423694,0.623713037,1.776881144,1.857049233,-0.120445396,-0.084915206,-0.226506817,0.126397833,1,B,Yếu
L18,LICOGI - 18,Xây dựng và Vật liệu,2023,0.010386245,0.095204281,0.066447649,3.870466216,0.89090569,0.015689835,1.218714453,0.063840875,0.10909431,0.10909431,0.558622128,2.292453273,1.445377041,-0.050963183,0.302204929,0.39314723,0.555477392,1,B,Yếu
L18,LICOGI - 18,Xây dựng và Vật liệu,2024,0.04455992,0.287102833,0.127947813,3.870466216,0.844794565,0.077467552,1.354029758,0.101815977,0.155205435,0.155205435,0.974112756,3.426658916,4.491457133,0.017669763,2.931472861,0.597940313,-0.083632966,1,B,Yếu
L40,Đầu tư và Xây dựng 40,Xây dựng và Vật liệu,2022,-0.004954687,-0.01204878,0.021295267,1.431794507,0.588781043,-0.038341143,1.016604254,0.039872034,0.411218957,0.411218957,1.077299235,2.473674396,-26.44726689,-0.332314157,-3.508562639,-0.019131131,-0.198211227,1,B,Yếu
L40,Đầu tư và Xây dựng 40,Xây dựng và Vật liệu,2023,0.005977896,0.017112132,0.052887152,1.862567879,0.650663306,-0.009423305,1.063379398,0.440708214,0.349336694,0.349336694,0.595264282,2.019159104,-61.42593412,0.481958097,-2.444964172,-0.33824319,0.197636287,1,B,Yếu
L43,LILAMA 45.3,Hàng & Dịch vụ Công nghiệp,2021,-0.020648769,-0.146909135,0.268218301,3.870466216,0.90410162,0.011376637,0.999497946,0.030341686,0.09589838,0.09589838,0.09206277,0.189576179,0.327366293,-0.526013031,-37.96593618,-0.923928683,0.050024359,1,B,Yếu
L43,LILAMA 45.3,Hàng & Dịch vụ Công nghiệp,2022,-0.023433298,-0.146909135,0.092209973,3.870466216,0.919153043,0.011114343,1.042837475,0.030902076,0.080846957,0.080846957,0.097365123,0.195656365,0.324051755,-0.631527426,0.04363451,-0.02741277,-0.080378358,1,B,Yếu
L61,LILAMA 69-1,Hàng & Dịch vụ Công nghiệp,2021,0.00045617,0.002520356,0.078890938,3.870466216,0.819005563,0.039416341,1.082860987,0.02754122,0.180994437,0.180994437,0.815209689,6.114555598,1.233378,0.057897775,-1.2611562,0.020992646,-0.121544384,1,B,Yếu
L61,LILAMA 69-1,Hàng & Dịch vụ Công nghiệp,2022,-0.083585052,-0.146909135,-0.052492948,3.870466216,0.899151116,-0.053431093,1.005569556,0.001892207,0.100848884,0.100848884,0.56437074,3.081876604,-1.381309841,-0.047460231,-199.8996685,-0.380372889,-0.104974816,1,B,Yếu
L62,LILAMA 69.2,Hàng & Dịch vụ Công nghiệp,2021,-0.005210682,-0.029012084,0.15480963,3.870466216,0.820396162,0.036337693,1.031396809,0.001694785,0.179603838,0.179603838,0.341168326,0.686094595,0.781722368,-0.145448286,-5.729632892,-0.399727106,-0.037830354,1,B,Yếu
L62,LILAMA 69.2,Hàng & Dịch vụ Công nghiệp,2022,-0.058753656,-0.146909135,0.306647028,3.870466216,0.878426768,0.021002884,0.979796371,0.006039211,0.121573232,0.121573232,0.203418279,0.472603634,0.388073065,0.26101248,10.23040678,-0.406150502,-0.004009665,1,B,Yếu
LAF,Chế biến Hàng XK Long An,Thực phẩm và đồ uống,2021,0.141665309,0.201726758,0.195092097,0.423967228,0.297736647,0.17462214,2.352137973,0.304326602,0.702263353,0.702263353,1.48482301,14.73342776,13.08284221,0.005142399,0.634059823,0.024933588,0.347908093,3,AAA,Tốt
LAF,Chế biến Hàng XK Long An,Thực phẩm và đồ uống,2022,0.063774373,0.137619622,0.159443231,1.157914142,0.536589533,0.10822162,1.427736787,0.060067357,0.463410467,0.463410467,1.263029146,11.18084082,4.453644594,-0.201573101,-0.350453603,0.227343636,0.442870957,0,A,Trung bình
LAF,Chế biến Hàng XK Long An,Thực phẩm và đồ uống,2023,0.086163111,0.129055531,0.179023579,0.497804922,0.332356313,0.132487568,2.134617894,0.057145886,0.667643687,0.667643687,1.299153055,12.88161444,6.546525112,0.234193792,0.111708246,-0.153625433,-0.177159502,0,A,Trung bình
LAF,Chế biến Hàng XK Long An,Thực phẩm và đồ uống,2024,0.122819073,0.181842298,0.221168698,0.480570506,0.324584681,0.171816679,2.256275484,0.222873452,0.675415319,0.675415319,1.273046941,8.88584392,17.32327681,0.234578314,0.570846532,0.079874807,0.102019579,3,AAA,Tốt
LAS,Hóa chất Lâm Thao,Hóa chất,2021,0.029203232,0.050300721,0.133047042,0.722436817,0.41942718,0.039378614,2.036576796,0.019020522,0.58057282,0.58057282,1.220445732,4.826265794,7.948873669,-0.018729685,7.321457081,0.221248164,0.306097181,4,BBB,Trung bình
LAS,Hóa chất Lâm Thao,Hóa chất,2022,0.038828668,0.065813435,0.144011011,0.69497021,0.410019129,0.055748943,2.084392593,0.048960825,0.589980871,0.589980871,1.384098694,5.249701195,6.905624787,-0.044383979,0.32083684,0.12661669,-0.006592133,2,AA,Khá
LAS,Hóa chất Lâm Thao,Hóa chất,2023,0.062926876,0.104478636,0.161870998,0.660318178,0.397705805,0.084082786,2.182628576,0.024121893,0.602294195,0.602294195,1.457448354,12.51442889,11.38432191,0.240992432,0.677862079,0.090181209,0.035315168,0,A,Trung bình
LAS,Hóa chất Lâm Thao,Hóa chất,2024,0.064155733,0.116001848,0.179686753,0.808129119,0.446942152,0.08868211,1.922955293,0.018304121,0.553057848,0.553057848,1.311425509,18.97065958,15.57263599,-0.025141919,0.141440124,0.007405439,0.119576666,0,A,Trung bình
LBE,Sách và Thiết bị Trường học Long An,Truyền thông,2021,0.048304514,0.07162725,0.112226354,0.482827252,0.32561261,0.069024296,2.571924294,0.166033773,0.67438739,0.67438739,2.431754925,18.97065958,8.856098653,-0.136073423,-0.149241539,0.008749949,0.390640238,0,A,Trung bình
LBE,Sách và Thiết bị Trường học Long An,Truyền thông,2022,0.085710944,0.095556705,0.119410612,0.114871687,0.103035792,0.11339742,4.0756483,0.43622307,0.896964208,0.896964208,2.937753029,18.97065958,23.34316266,0.046669404,0.475407266,0.347666551,-0.168497881,3,AAA,Tốt
LBE,Thương mại và Dịch vụ LVA,Truyền thông,2023,0.05930402,0.065680909,0.11045134,0.107528794,0.097088937,0.085147945,4.0756483,0.219934393,0.902911063,0.902911063,2.937753029,18.97065958,15.10976177,-0.006229102,-0.270562356,-0.080441207,0.054242013,2,AA,Khá
LBM,Khoáng sản Lâm Đồng,Xây dựng và Vật liệu,2022,0.16595773,0.227625791,0.234396847,0.336463136,0.251756391,0.198349219,1.764390932,0.512734969,0.748243609,0.748243609,1.561369953,11.79792568,183.6619913,0.149590946,0.478153553,0.413090956,0.310488115,3,AAA,Tốt
LBM,Khoáng sản Lâm Đồng,Xây dựng và Vật liệu,2023,0.162676734,0.20853763,0.292159236,0.281914293,0.219916647,0.198349219,3.1170349,0.552770354,0.780083353,0.780083353,1.171258893,4.182912209,37.47467345,0.167566105,0.031306322,-0.190020918,0.079758719,3,AAA,Tốt
LBM,Khoáng sản Lâm Đồng,Xây dựng và Vật liệu,2024,0.101564555,0.134458246,0.222400406,0.323869792,0.244638706,0.133413066,1.5970377,0.347052674,0.755361294,0.755361294,1.073130043,8.221949282,27.13969939,0.258616847,-0.340268463,-0.031833677,0.056697111,3,AAA,Tốt
LCD,Thí nghiệm cơ điện,Xây dựng và Vật liệu,2021,0.012602789,0.056307337,0.137800595,3.46784733,0.776178565,0.046878761,1.14042468,0.014806917,0.223821435,0.223821435,0.758774601,1.246178132,1.542913322,-0.067276212,-0.405538273,-0.199335882,-0.085525554,1,B,Yếu
LCD,Thí nghiệm cơ điện,Xây dựng và Vật liệu,2022,0.000963078,0.00408952,0.261149567,3.246302998,0.764501026,0.025057476,1.099722824,0.022917725,0.235498974,0.235498974,0.289618812,0.439892046,0.786513997,-0.006205931,-0.928713393,-0.6439367,-0.067146964,1,B,Yếu
LCD,Thí nghiệm cơ điện,Xây dựng và Vật liệu,2023,0.000934604,0.003715856,0.336744958,2.97586317,0.74848229,0.044501398,1.111329899,0.013599825,0.25151771,0.25151771,0.292337513,0.508655593,1.022024795,-0.058418442,-0.103681272,-0.067703347,-0.076373585,1,B,Yếu
LCD,Thí nghiệm cơ điện,Xây dựng và Vật liệu,2024,0.000699986,0.002832872,0.270665215,3.047042299,0.752905968,0.03473842,1.105694612,0.047077657,0.247094032,0.247094032,0.30477866,0.635670397,0.99486199,0.418123209,-0.238345883,0.060220093,0.016941623,1,B,Yếu
LCG,LIZEN,Xây dựng và Vật liệu,2021,0.03114985,0.075696672,0.237869485,1.430081418,0.588491154,0.058976043,1.430150187,0.099878689,0.411508846,0.411508846,0.310559665,0.819942874,3.223663371,0.177122977,-0.419956968,-0.490236401,-0.053478937,4,BBB,Trung bình
LCG,LIZEN,Xây dựng và Vật liệu,2022,0.038489112,0.07521736,0.12814436,0.95425034,0.488294831,0.064620194,1.69685734,0.044231219,0.511705169,0.511705169,0.199261361,0.415521591,4.701043135,-0.918705245,0.074534877,-0.442022569,-0.130361839,4,BBB,Trung bình
LCG,LIZEN,Xây dựng và Vật liệu,2023,0.016987371,0.040016399,0.142020233,1.355655788,0.575489762,0.030828911,1.465972312,0.222638031,0.424510238,0.424510238,0.335825971,0.790633875,3.639779426,0.361936828,-0.47721784,0.996290135,0.184492935,4,BBB,Trung bình
LCG,LIZEN,Xây dựng và Vật liệu,2024,0.021728414,0.050368835,0.132187172,1.318109103,0.56861392,0.038656072,1.42351211,0.114846565,0.43138608,0.43138608,0.416357224,1.309461345,3.803517069,-0.135821171,0.291428237,0.25175762,0.009644347,4,BBB,Trung bình
LDG,Đầu tư LDG,Bất động sản,2021,0.02055999,0.043358703,0.562291079,1.108887377,0.525816309,0.033378332,1.908823399,0.030125791,0.474183691,0.474183691,0.046963713,0.091578404,4.570511509,-2.976679963,9.894946429,-0.768602188,0.236701987,4,BBB,Trung bình
LDG,Đầu tư LDG,Bất động sản,2022,0.000539714,0.001308655,0.388573786,1.424719411,0.587581146,0.015361719,1.948137785,0.001128944,0.412418854,0.412418854,0.024574126,0.046326814,1.360748004,-0.186058744,-0.969836423,-0.398746544,0.149057918,4,BBB,Trung bình
LDG,Đầu tư LDG,Bất động sản,2023,-0.072558985,-0.146909135,0.562291079,1.677111268,0.626463042,-0.070674867,1.492602365,0.001098868,0.373536958,0.373536958,-0.005025014,-0.009846989,-11.86963959,2.761078717,-125.2580248,-1.188997578,-0.075733833,4,BBB,Trung bình
LDG,Đầu tư LDG,Bất động sản,2024,-0.083585052,-0.146909135,0.562291079,3.318914961,0.768460364,-0.072741329,0.995689533,0.000221114,0.231539636,0.231539636,-0.025937176,-0.059651568,-13.97032025,-0.433058595,0.475544117,3.744944147,-0.08072449,1,B,Yếu
LDP,Dược Lâm Đồng - Ladophar,Y tế,2021,0.16595773,0.246905201,0.131096541,0.407754358,0.289648798,0.050244751,2.467095469,0.824306677,0.710351202,0.710351202,0.7498223,6.672334079,4.908633638,0.179596908,-2.458265696,-0.359546937,-0.007748886,3,AAA,Tốt
LDP,Dược Lâm Đồng - Ladophar,Y tế,2022,-0.083585052,-0.146909135,0.200194983,1.030677117,0.507553421,-0.072741329,1.399468934,0.146278123,0.492446579,0.492446579,0.820586743,2.251964333,-4.157931458,-0.41066218,-2.027437547,0.157578491,0.057753094,1,B,Yếu
LDP,Dược Lâm Đồng - Ladophar,Y tế,2023,-0.083585052,-0.146909135,0.199814808,1.108714846,0.525777512,-0.062320235,1.390370289,0.160942878,0.474222488,0.474222488,0.9549635,2.261490942,-1.72747661,0.032451461,-0.483289106,-0.007544701,-0.14719708,1,B,Yếu
LDP,Dược Lâm Đồng - Ladophar,Y tế,2024,0.032892025,0.068668389,0.295426053,1.087691143,0.521001944,0.055255575,1.476153171,0.107927885,0.478998056,0.478998056,1.052689853,2.449103109,2.297944776,0.039305616,-1.338735905,0.171811386,0.063026397,4,BBB,Trung bình
LEC,BĐS Điện lực Miền Trung,Bất động sản,2021,0.00306231,0.007543626,0.064697105,1.463377271,0.594053249,0.032696671,1.251142516,0.020581404,0.405946751,0.405946751,0.542832163,0.89652392,1.258178931,-0.042855523,4.407546862,-0.033007486,0.051210312,1,B,Yếu
LEC,BĐS Điện lực Miền Trung,Bất động sản,2022,-0.007021938,-0.020854223,0.162282283,1.969867163,0.663284603,0.017725261,1.112159786,0.005493224,0.336715397,0.336715397,0.143053786,0.212038316,0.770394999,-1.544490526,-3.94496263,-0.661541206,0.284316372,1,B,Yếu
LEC,BĐS Điện lực Miền Trung,Bất động sản,2023,-0.031481098,-0.076349388,0.102718579,1.425245404,0.587670593,0.002163429,1.398442388,0.00196138,0.412329407,0.412329407,0.106605019,0.141247299,0.049369314,2.262569713,2.467348377,-0.423654509,-0.226599223,4,BBB,Trung bình
LEC,BĐS Điện lực Miền Trung,Bất động sản,2024,-0.057182462,-0.146909135,0.109339806,1.679325044,0.626771674,-0.016083517,1.284479803,0.009495472,0.373228326,0.373228326,0.149966183,0.215873143,-0.395084892,0.219233963,0.566375208,0.213105303,-0.137651493,1,B,Yếu
LGC,Đầu tư Cầu đường CII,Xây dựng và Vật liệu,2021,0.025280795,0.065669388,0.562291079,1.597599821,0.615029231,0.040034471,0.84990952,0.130627095,0.384970769,0.384970769,0.073922167,0.974610005,2.097394758,0.383782555,-0.391260973,0.277290019,0.022886604,4,BBB,Trung bình
LGC,Đầu tư Cầu đường CII,Xây dựng và Vật liệu,2022,0.036281426,0.095508224,0.562291079,1.632427532,0.620122496,0.061175007,0.559882392,0.044022335,0.379877504,0.379877504,0.105152376,1.197525475,2.653247056,0.304463048,0.502535455,0.489277098,0.046962452,4,BBB,Trung bình
LGC,Đầu tư Cầu đường CII,Xây dựng và Vật liệu,2023,0.040466131,0.178868501,0.562291079,3.420202721,0.773766032,0.05720773,0.55718109,0.227486114,0.226233968,0.226233968,0.069697341,1.608625158,3.810261194,0.09001508,1.004424014,0.191185457,0.797141464,4,BBB,Trung bình
LGC,Đầu tư Cầu đường CII,Xây dựng và Vật liệu,2024,0.03375621,0.139201211,0.562291079,3.123721527,0.757500599,0.078126951,1.066720541,0.167572307,0.242499401,0.242499401,0.106693263,2.520135023,1.81925341,0.273873496,-0.145745164,0.567639608,0.024060088,4,BBB,Trung bình
LGL,Long Giang Land,Bất động sản,2021,0.002711152,0.006172025,0.081591655,1.276532453,0.560735451,0.054241717,1.229695502,0.021409914,0.439264549,0.439264549,0.073579506,0.174977311,1.800759239,0.162580702,0.140528579,-0.269548371,-0.061710806,4,BBB,Trung bình
LGL,Long Giang Land,Bất động sản,2022,0.004300518,0.010680027,0.053992233,1.483427888,0.597330768,0.044159501,1.184199756,0.022085224,0.402669232,0.402669232,0.127017618,0.270608231,1.788720974,-1.110691023,0.528397004,0.663321725,-0.036461296,1,B,Yếu
LGL,Long Giang Land,Bất động sản,2023,0.012344,0.024672136,0.05386734,0.99871485,0.499678506,0.041628519,1.654899599,0.014626092,0.500321494,0.500321494,0.067796445,0.122662361,2.714586339,-0.758089394,1.365420957,-0.56013814,-0.175912461,4,BBB,Trung bình
LGL,Long Giang Land,Bất động sản,2024,-0.037868675,-0.083377122,0.055094774,1.201743837,0.545814557,-0.008957677,1.203614385,0.01000839,0.454185443,0.454185443,0.075187988,0.350230731,-0.431845351,-2.581121036,-4.107597164,0.123419742,0.012979164,1,B,Yếu
LHC,XD Thủy lợi Lâm Đồng,Xây dựng và Vật liệu,2021,0.097995281,0.172059747,0.197723888,0.755796261,0.430457837,0.117742266,1.301383197,0.494523753,0.569542163,0.569542163,1.15811686,5.085516503,879.119438,0.235509392,-0.015693073,0.216927139,0.241781523,3,AAA,Tốt
